ID,Category,Occupation
PA26219,Type8,Associate Professionals and Technicians
PA26220,Type13,Economically Inactive
PA26220,Type15,Economically Inactive
PA26221,Type10,Professionals
PA26222,Type12,Associate Professionals and Technicians
PA26223,Type12,Associate Professionals and Technicians
PA26224,Type12,"Legislators, Senior Officials & Managers"
PA26225,Type12,Professionals
PA26226,Type13,Others
PA26227,Type13,Professionals
PA26228,Type12,"Legislators, Senior Officials & Managers"
PA26229,Type13,Associate Professionals and Technicians
PA26230,Type12,Associate Professionals and Technicians
PA26231,Type13,Professionals
PA26232,Type12,Professionals
PA26233,Type8,Associate Professionals and Technicians
PA26233,Type12,Associate Professionals and Technicians
PA26234,Type13,Professionals
PA26235,Type15,Economically Inactive
PA26236,Type8,"Legislators, Senior Officials & Managers"
PA26237,Type10,Professionals
PA26238,Type13,Associate Professionals and Technicians
PA26239,Type12,"Legislators, Senior Officials & Managers"
PA26240,Type12,Professionals
PA26241,Type13,Professionals
PA26242,Type13,Associate Professionals and Technicians
PA26243,Type12,Professionals
PA26244,Type13,Service and Sales Workers
PA26245,Type12,"Legislators, Senior Officials & Managers"
PA26246,Type12,Professionals
PA26247,Type2,"Legislators, Senior Officials & Managers"
PA26247,Type10,"Legislators, Senior Officials & Managers"
PA26248,Type8,Professionals
PA26249,Type5,"Legislators, Senior Officials & Managers"
PA26250,Type8,Professionals
PA26251,Type12,Service and Sales Workers
PA26252,Type5,Professionals
PA26253,Type6,Professionals
PA26254,Type12,"Legislators, Senior Officials & Managers"
PA26255,Type9,Economically Inactive
PA26256,Type6,Professionals
PA26257,Type6,Professionals
PA26258,Type12,Service and Sales Workers
PA26259,Type10,"Legislators, Senior Officials & Managers"
PA26260,Type12,Associate Professionals and Technicians
PA26261,Type10,"Legislators, Senior Officials & Managers"
PA26262,Type12,"Legislators, Senior Officials & Managers"
PA26263,Type12,Clerical Support Workers
PA26264,Type12,Professionals
PA26265,Type15,Professionals
PA26266,Type13,Economically Inactive
PA26267,Type12,Service and Sales Workers
PA26268,Type12,Economically Inactive
PA26269,Type12,Associate Professionals and Technicians
PA26270,Type8,"Legislators, Senior Officials & Managers"
PA26271,Type12,Associate Professionals and Technicians
PA26272,Type1,Service and Sales Workers
PA26273,Type12,Associate Professionals and Technicians
PA26274,Type13,Associate Professionals and Technicians
PA26275,Type12,Associate Professionals and Technicians
PA26276,Type13,Professionals
PA26277,Type13,Associate Professionals and Technicians
PA26278,Type15,Clerical Support Workers
PA26279,Type8,Service and Sales Workers
PA26280,Type13,Associate Professionals and Technicians
PA26281,Type8,Economically Inactive
PA26282,Type12,Professionals
PA26283,Type13,Professionals
PA26284,Type10,Associate Professionals and Technicians
PA26285,Type12,Professionals
PA26286,Type12,"Legislators, Senior Officials & Managers"
PA26287,Type12,Others
PA26288,Type12,Economically Inactive
PA26289,Type13,"Legislators, Senior Officials & Managers"
PA26290,Type12,Service and Sales Workers
PA26291,Type2,"Legislators, Senior Officials & Managers"
PA26292,Type13,"Legislators, Senior Officials & Managers"
PA26293,Type6,Professionals
PA26294,Type12,Economically Inactive
PA26295,Type13,Service and Sales Workers
PA26295,Type9,Service and Sales Workers
PA26296,Type10,Economically Inactive
PA26297,Type13,"Legislators, Senior Officials & Managers"
PA26298,Type9,Service and Sales Workers
PA26299,Type10,Professionals
PA26300,Type6,"Legislators, Senior Officials & Managers"
PA26301,Type12,Professionals
PA26302,Type12,Associate Professionals and Technicians
PA26303,Type12,Associate Professionals and Technicians
PA26304,Type13,Professionals
PA26305,Type12,Service and Sales Workers
PA26306,Type15,Professionals
PA26307,Type12,Professionals
PA26308,Type8,Economically Inactive
PA26308,Type13,Economically Inactive
PA26309,Type6,Professionals
PA26309,Type13,Professionals
PA26310,Type12,Professionals
PA26311,Type12,Professionals
PA26312,Type15,Associate Professionals and Technicians
PA26313,Type12,"Legislators, Senior Officials & Managers"
PA26314,Type12,Service and Sales Workers
PA26315,Type13,Service and Sales Workers
PA26316,Type12,Service and Sales Workers
PA26317,Type12,"Legislators, Senior Officials & Managers"
PA26318,Type6,Associate Professionals and Technicians
PA26319,Type13,Service and Sales Workers
PA26320,Type13,Professionals
PA26321,Type13,Professionals
PA26322,Type12,Associate Professionals and Technicians
PA26323,Type10,"Legislators, Senior Officials & Managers"
PA26324,Type12,Economically Inactive
PA26325,Type3,Professionals
PA26326,Type13,"Legislators, Senior Officials & Managers"
PA26327,Type10,Professionals
PA26328,Type10,Economically Inactive
PA26329,Type12,Associate Professionals and Technicians
PA26330,Type12,Associate Professionals and Technicians
PA26331,Type10,Service and Sales Workers
PA26332,Type6,Craftsmen and Related Trades Workers
PA26333,Type8,Professionals
PA26334,Type5,Economically Inactive
PA26335,Type10,Economically Inactive
PA26336,Type8,"Legislators, Senior Officials & Managers"
PA26337,Type12,Professionals
PA26338,Type13,Associate Professionals and Technicians
PA26339,Type10,"Legislators, Senior Officials & Managers"
PA26340,Type12,Service and Sales Workers
PA26341,Type12,Professionals
PA26342,Type13,Professionals
PA26343,Type13,Associate Professionals and Technicians
PA26344,Type12,Clerical Support Workers
PA26345,Type12,"Legislators, Senior Officials & Managers"
PA26346,Type12,Professionals
PA26347,Type7,Associate Professionals and Technicians
PA26348,Type13,Clerical Support Workers
PA26349,Type8,Associate Professionals and Technicians
PA26350,Type13,Professionals
PA26351,Type12,Associate Professionals and Technicians
PA26352,Type10,Economically Inactive
PA26353,Type13,Economically Inactive
PA26354,Type13,Professionals
PA26355,Type12,Associate Professionals and Technicians
PA26356,Type12,Professionals
PA26357,Type10,"Legislators, Senior Officials & Managers"
PA26358,Type12,Professionals
PA26359,Type12,Service and Sales Workers
PA26360,Type12,Economically Inactive
PA26361,Type13,Associate Professionals and Technicians
PA26362,Type13,Service and Sales Workers
PA26363,Type2,Professionals
PA26364,Type10,Economically Inactive
PA26365,Type10,"Legislators, Senior Officials & Managers"
PA26366,Type12,Professionals
PA26367,Type12,Associate Professionals and Technicians
PA26368,Type12,"Legislators, Senior Officials & Managers"
PA26368,Type8,"Legislators, Senior Officials & Managers"
PA26369,Type12,Associate Professionals and Technicians
PA26370,Type12,"Legislators, Senior Officials & Managers"
PA26371,Type12,"Legislators, Senior Officials & Managers"
PA26372,Type12,Economically Inactive
PA26373,Type8,Economically Inactive
PA26374,Type12,Associate Professionals and Technicians
PA26375,Type13,Clerical Support Workers
PA26376,Type10,Associate Professionals and Technicians
PA26377,Type12,Service and Sales Workers
PA26378,Type8,Clerical Support Workers
PA26379,Type12,"Legislators, Senior Officials & Managers"
PA26380,Type13,Professionals
PA26381,Type12,Professionals
PA26382,Type12,Economically Inactive
PA26383,Type12,"Legislators, Senior Officials & Managers"
PA26384,Type8,"Legislators, Senior Officials & Managers"
PA26385,Type13,Associate Professionals and Technicians
PA26386,Type12,Economically Inactive
PA26387,Type8,"Legislators, Senior Officials & Managers"
PA26388,Type12,"Legislators, Senior Officials & Managers"
PA26389,Type10,Associate Professionals and Technicians
PA26390,Type8,Service and Sales Workers
PA26390,Type13,Service and Sales Workers
PA26391,Type12,Associate Professionals and Technicians
PA26392,Type12,"Legislators, Senior Officials & Managers"
PA26393,Type8,"Legislators, Senior Officials & Managers"
PA26394,Type12,"Legislators, Senior Officials & Managers"
PA26395,Type13,Professionals
PA26396,Type12,"Legislators, Senior Officials & Managers"
PA26397,Type12,Professionals
PA26398,Type12,Professionals
PA26399,Type12,"Legislators, Senior Officials & Managers"
PA26400,Type10,Professionals
PA26401,Type5,Professionals
PA26401,Type12,Professionals
PA26402,Type12,Clerical Support Workers
PA26403,Type12,Service and Sales Workers
PA26404,Type12,"Legislators, Senior Officials & Managers"
PA26405,Type11,Professionals
PA26406,Type12,Service and Sales Workers
PA26407,Type13,Professionals
PA26408,Type12,"Legislators, Senior Officials & Managers"
PA26409,Type12,Associate Professionals and Technicians
PA26409,Type5,Associate Professionals and Technicians
PA26410,Type12,"Legislators, Senior Officials & Managers"
PA26411,Type12,Economically Inactive
PA26412,Type12,Clerical Support Workers
PA26413,Type8,"Legislators, Senior Officials & Managers"
PA26414,Type12,Associate Professionals and Technicians
PA26415,Type12,Economically Inactive
PA26416,Type13,Associate Professionals and Technicians
PA26417,Type8,"Legislators, Senior Officials & Managers"
PA26418,Type13,Professionals
PA26419,Type12,Professionals
PA26420,Type8,Associate Professionals and Technicians
PA26420,Type12,Associate Professionals and Technicians
PA26421,Type10,Economically Inactive
PA26422,Type7,"Legislators, Senior Officials & Managers"
PA26423,Type12,Professionals
PA26424,Type13,Professionals
PA26425,Type12,Professionals
PA26426,Type12,"Legislators, Senior Officials & Managers"
PA26427,Type8,Service and Sales Workers
PA26428,Type8,Associate Professionals and Technicians
PA26429,Type10,Service and Sales Workers
PA26430,Type5,"Legislators, Senior Officials & Managers"
PA26430,Type6,"Legislators, Senior Officials & Managers"
PA26431,Type8,Associate Professionals and Technicians
PA26431,Type13,Associate Professionals and Technicians
PA26432,Type8,Professionals
PA26433,Type13,Professionals
PA26434,Type12,Professionals
PA26435,Type8,"Legislators, Senior Officials & Managers"
PA26436,Type12,Professionals
PA26437,Type12,Associate Professionals and Technicians
PA26437,Type5,Associate Professionals and Technicians
PA26438,Type12,"Legislators, Senior Officials & Managers"
PA26439,Type12,Associate Professionals and Technicians
PA26440,Type12,Professionals
PA26441,Type8,Professionals
PA26441,Type13,Professionals
PA26442,Type12,"Legislators, Senior Officials & Managers"
PA26442,Type8,"Legislators, Senior Officials & Managers"
PA26443,Type12,"Legislators, Senior Officials & Managers"
PA26444,Type13,Associate Professionals and Technicians
PA26445,Type13,"Legislators, Senior Officials & Managers"
PA26446,Type13,Economically Inactive
PA26447,Type13,Service and Sales Workers
PA26448,Type12,Economically Inactive
PA26449,Type8,"Legislators, Senior Officials & Managers"
PA26449,Type10,"Legislators, Senior Officials & Managers"
PA26450,Type12,Associate Professionals and Technicians
PA26451,Type7,"Legislators, Senior Officials & Managers"
PA26452,Type13,"Legislators, Senior Officials & Managers"
PA26453,Type12,Professionals
PA26454,Type13,Professionals
PA26455,Type12,Associate Professionals and Technicians
PA26456,Type12,Associate Professionals and Technicians
PA26457,Type13,"Legislators, Senior Officials & Managers"
PA26458,Type10,Professionals
PA26459,Type10,Economically Inactive
PA26460,Type12,Professionals
PA26461,Type7,Associate Professionals and Technicians
PA26462,Type12,"Legislators, Senior Officials & Managers"
PA26463,Type12,"Legislators, Senior Officials & Managers"
PA26464,Type12,Professionals
PA26465,Type13,Clerical Support Workers
PA26466,Type12,"Legislators, Senior Officials & Managers"
PA26467,Type12,"Legislators, Senior Officials & Managers"
PA26468,Type10,"Legislators, Senior Officials & Managers"
PA26469,Type9,Economically Inactive
PA26470,Type13,Service and Sales Workers
PA26471,Type10,Professionals
PA26472,Type10,Professionals
PA26473,Type12,"Legislators, Senior Officials & Managers"
PA26474,Type12,"Legislators, Senior Officials & Managers"
PA26475,Type12,Professionals
PA26476,Type12,Professionals
PA26477,Type13,Craftsmen and Related Trades Workers
PA26478,Type10,"Legislators, Senior Officials & Managers"
PA26479,Type12,Economically Inactive
PA26480,Type12,"Legislators, Senior Officials & Managers"
PA26480,Type5,"Legislators, Senior Officials & Managers"
PA26481,Type12,"Legislators, Senior Officials & Managers"
PA26482,Type10,Economically Inactive
PA26483,Type2,"Legislators, Senior Officials & Managers"
PA26484,Type10,"Legislators, Senior Officials & Managers"
PA26485,Type10,Service and Sales Workers
PA26486,Type8,Associate Professionals and Technicians
PA26487,Type12,Professionals
PA26488,Type10,Professionals
PA26489,Type12,Associate Professionals and Technicians
PA26489,Type5,Associate Professionals and Technicians
PA26490,Type10,Economically Inactive
PA26491,Type10,"Legislators, Senior Officials & Managers"
PA26492,Type9,"Legislators, Senior Officials & Managers"
PA26492,Type12,"Legislators, Senior Officials & Managers"
PA26493,Type13,"Legislators, Senior Officials & Managers"
PA26494,Type9,Professionals
PA26495,Type12,Associate Professionals and Technicians
PA26496,Type12,Service and Sales Workers
PA26497,Type5,Associate Professionals and Technicians
PA26497,Type12,Associate Professionals and Technicians
PA26498,Type12,Professionals
PA26498,Type5,Professionals
PA26499,Type6,Clerical Support Workers
PA26500,Type12,Professionals
PA26501,Type12,Professionals
PA26502,Type12,Professionals
PA26503,Type12,"Legislators, Senior Officials & Managers"
PA26504,Type6,"Legislators, Senior Officials & Managers"
PA26504,Type13,"Legislators, Senior Officials & Managers"
PA26505,Type10,"Legislators, Senior Officials & Managers"
PA26506,Type12,"Legislators, Senior Officials & Managers"
PA26507,Type12,Professionals
PA26508,Type12,Professionals
PA26509,Type13,Service and Sales Workers
PA26510,Type12,"Legislators, Senior Officials & Managers"
PA26511,Type12,"Legislators, Senior Officials & Managers"
PA26512,Type9,Professionals
PA26512,Type15,Professionals
PA26513,Type12,"Legislators, Senior Officials & Managers"
PA26514,Type12,Clerical Support Workers
PA26515,Type12,Associate Professionals and Technicians
PA26516,Type15,Economically Inactive
PA26517,Type12,"Legislators, Senior Officials & Managers"
PA26518,Type13,Professionals
PA26519,Type15,"Legislators, Senior Officials & Managers"
